replication,call_started,call_answered,call_ended,call_type
4,19061.585925730655,19061.585925730655,20102.16401855209,1
4,20183.935199851305,20183.935199851305,20429.681904417135,0
4,20487.54035123847,20487.54035123847,20663.683153669474,0
4,20394.742998616315,20394.742998616315,20733.1737555645,2
4,20824.994336831278,20824.994336831278,20838.037997021096,2
4,20700.94913723163,20700.94913723163,20841.97981178822,2
4,20340.23963335675,20340.23963335675,21189.479883580007,1
4,21473.607752478823,21473.607752478823,21523.092811801773,1
4,21001.22120539992,21001.22120539992,21701.507408280322,0
4,21705.258174504685,21705.258174504685,21922.81114618177,1
4,21665.56036983896,21665.56036983896,21989.1208877936,1
4,21998.976799426837,21998.976799426837,22142.58548735067,2
4,22246.022376637273,22246.022376637273,22366.230762094117,2
4,22380.150702418505,22380.150702418505,22920.234845480547,2
4,23058.116885088144,23058.116885088144,23084.68508761488,0
4,23380.86742639026,23380.86742639026,23582.49831196132,2
4,24302.857438263978,24302.857438263978,24554.44071314818,0
4,24459.70919531976,24459.70919531976,24617.173746528886,1
4,24744.29724705852,24744.29724705852,24789.73511150597,1
4,25414.98001715523,25414.98001715523,25627.70060662645,0
4,25151.688684816076,25151.688684816076,25635.300953773924,1
4,25837.46217755036,25837.46217755036,25871.51022034922,0
4,25578.80715073345,25578.80715073345,26234.669039884993,1
4,26043.950892586072,26043.950892586072,26520.974191823407,2
4,26396.355168734826,26396.355168734826,26539.63355989931,2
4,26545.7658195594,26545.7658195594,26579.432073804895,1
4,27268.497694048205,27268.497694048205,27427.269088224355,1
4,26761.919037145228,26761.919037145228,27477.775944901572,2
4,27759.411226635926,27759.411226635926,28374.040723177295,1
4,28014.524624324033,28014.524624324033,28703.40081164961,1
4,28646.451149501492,28646.451149501492,29070.796482281687,1
4,29392.424659697223,29392.424659697223,29578.90573357009,1
4,29521.81908987604,29521.81908987604,29785.263270846324,1
4,29610.307997369466,29610.307997369466,29908.554606607835,2
4,29722.320314889657,29722.320314889657,29981.33090362893,0
4,30226.733275075963,30226.733275075963,30254.504344403336,2
4,30818.472774315716,30818.472774315716,30838.201329548912,2
4,30793.68622564473,30793.68622564473,30898.489690422663,0
4,30833.100507625313,30833.100507625313,31249.27294977976,1
4,30988.116230570737,30988.116230570737,31411.04354798307,1
4,31414.43692456971,31414.43692456971,31436.765536426617,1
4,31454.72889379359,31454.72889379359,31482.258319786324,0
4,31553.256105696128,31553.256105696128,31583.61302416647,1
4,31390.854739817638,31390.854739817638,31646.532378486638,0
4,31951.539229315084,31951.539229315084,31977.81608216593,0
4,31722.691901738777,31722.691901738777,32778.10472161084,0
4,32860.30011382925,32860.30011382925,32915.817932163984,2
4,32563.190303109077,32563.190303109077,32954.531907854886,2
4,33060.95690773936,33060.95690773936,33194.29686319127,1
4,31679.85201958412,31679.85201958412,33307.442948460215,1
4,33643.260108832204,33643.260108832204,33653.91051616027,0
4,33654.279918670116,33654.279918670116,33676.58619564613,1
4,33758.077348685925,33758.077348685925,33809.21271075925,1
4,33782.63690560533,33782.63690560533,33893.105623553536,2
4,34472.43240337166,34472.43240337166,34514.69665683705,1
4,34871.64264109521,34871.64264109521,35065.57005820761,1
4,34897.2904547767,34897.2904547767,35334.20974068764,2
4,34596.58292805629,34596.58292805629,35353.65283060513,1
4,35080.48176019716,35080.48176019716,35585.859009964115,1
4,35587.06026304142,35587.06026304142,35653.072466888836,0
4,35515.13874315477,35515.13874315477,35663.75327847583,1
4,34491.39471990683,34491.39471990683,35851.621156669375,0
4,35718.72755159154,35718.72755159154,35961.67249897447,2
5,0,0,253.83744843609415,0
5,465.6945637592253,465.6945637592253,1427.9261823985867,1
5,1550.9609690005618,1550.9609690005618,1604.4410660811632,0
5,1497.951789016009,1497.951789016009,1954.6396712144065,1
5,2088.089320042921,2088.089320042921,2135.285355803402,0
5,2408.2771288070153,2408.2771288070153,2419.607251858928,2
5,1684.3212926885653,1684.3212926885653,2478.7080304352708,0
5,2744.843326861328,2744.843326861328,2830.765140644524,0
5,2968.2873088864962,2968.2873088864962,3024.763230012359,0
5,3287.4385779884315,3287.4385779884315,3418.795785889919,0
5,2558.416620751378,2558.416620751378,3487.316822562457,0
5,3501.3650783386456,3501.3650783386456,3685.933642645794,1
5,3354.7612925540457,3354.7612925540457,3836.6779692136456,2
5,3586.807614797465,3586.807614797465,3956.2498270013944,0
5,3850.9325353890918,3850.9325353890918,3976.3978055435655,0
5,4123.451630400011,4123.451630400011,4158.52912408002,1
5,4326.271302300173,4326.271302300173,4692.693663298618,1
5,4991.450496028278,4991.450496028278,4995.281290463724,2
5,5074.39755296242,5074.39755296242,5399.923811302121,0
5,5235.816895847469,5235.816895847469,5539.835267176413,2
5,5490.804852564024,5490.804852564024,5586.71668158302,1
5,5633.384353982971,5633.384353982971,5653.107053630703,1
5,5672.157909245101,5672.157909245101,5825.413329986219,2
5,5569.599204392923,5569.599204392923,5856.544954356003,1
5,5415.536717116757,5415.536717116757,5894.024406267763,2
5,6190.892337155208,6190.892337155208,6324.09891680452,2
5,5074.223731026866,5074.223731026866,6639.739642816983,2
5,6955.086891390374,6955.086891390374,6976.614051847495,2
5,7215.150559375424,7215.150559375424,7281.247204352255,0
5,7208.62559100902,7208.62559100902,7504.250624400398,0
5,7536.717008240992,7536.717008240992,7663.735436819061,1
5,7590.018408307218,7590.018408307218,7784.923851517659,2
5,7739.975231609518,7739.975231609518,7820.014333968253,1
5,7747.568110189993,7747.568110189993,7913.38485904165,1
5,7777.607228385977,7784.923851517659,7944.90939653902,2
5,7490.670867220258,7490.670867220258,8049.2249122826415,1
5,8653.223656499882,8653.223656499882,8689.60577945162,0
5,8532.251050484061,8532.251050484061,8754.191120558686,2
5,8381.172996123263,8381.172996123263,9079.152778692502,1
5,9020.879517200974,9020.879517200974,9567.3662215143,1
5,9579.818888567692,9579.818888567692,9626.874116893601,2
5,10764.066974408992,10764.066974408992,10927.181511725132,1
5,9632.061156478398,9632.061156478398,11011.514737836065,2
5,9887.018196136903,9887.018196136903,11276.792870466505,2
5,11686.877694675943,11686.877694675943,11725.794937839933,1
5,12178.992458365263,12178.992458365263,12243.095799092442,1
5,12360.572367862105,12360.572367862105,12459.6346474685,2
5,12425.395912125607,12425.395912125607,12494.730967512429,1
5,12476.847440900858,12476.847440900858,12501.311732285805,1
5,12202.554523645013,12202.554523645013,12567.089669847059,0
5,11739.937148619634,11739.937148619634,12616.10492929913,2
5,12700.820453172028,12700.820453172028,12809.719342565935,1
5,13160.716338628767,13160.716338628767,13225.613897049296,2
5,13165.197525107564,13165.197525107564,13511.862729867435,1
5,13462.048032639948,13462.048032639948,13648.37358126655,1
5,13867.657460401275,13867.657460401275,13913.189320212905,2
5,13867.648303034539,13867.648303034539,14122.653660654702,2
5,12569.332730761904,12569.332730761904,14458.677850472137,1
5,14641.161016232058,14641.161016232058,15121.558626722883,0
5,15225.354236690026,15225.354236690026,15280.333510959737,1
5,15031.383133424695,15031.383133424695,15288.988989616579,1
5,15659.586343227567,15659.586343227567,15801.843040850888,0
5,15736.267862794713,15736.267862794713,15869.34254280249,0
5,15877.04770787239,15877.04770787239,16104.622171458683,1
5,16169.519557169857,16169.519557169857,16228.085795758174,2
5,16554.317892877283,16554.317892877283,16564.564634098988,0
5,16831.095230373914,16831.095230373914,17386.303623697648,0
5,17360.54712641982,17360.54712641982,17732.491779424257,1
5,17302.491389704173,17302.491389704173,17794.110855688832,2
5,18431.163482159085,18431.163482159085,18433.919661874123,1
5,18171.99564126316,18171.99564126316,18478.913697875843,0
5,18836.373823189086,18836.373823189086,18869.304071130937,1
5,18549.785906278656,18549.785906278656,19032.620591316212,2
5,18799.460830750762,18799.460830750762,19147.902551655814,0
5,19196.953007016935,19196.953007016935,19252.404396494778,0
5,19397.322279897788,19397.322279897788,19564.251179037125,0
5,19364.211549345066,19364.211549345066,19842.71232353226,0
5,19864.666123567316,19864.666123567316,19968.033470324648,0
5,19830.544279090238,19830.544279090238,20126.221221471,0
5,20387.896662712414,20387.896662712414,20445.024525261084,0
5,19779.337030819665,19779.337030819665,20905.31201758414,0
5,20678.03999839662,20678.03999839662,20912.627875766277,2
5,20475.023955236215,20475.023955236215,20917.34380732584,1
5,20836.173551527638,20912.627875766277,20919.22444826876,0
5,20607.863919413132,20607.863919413132,20986.08416932186,0
5,20805.05008794416,20905.31201758414,21241.044895202238,1
5,21152.396470386037,21152.396470386037,21256.028879590474,1
5,21427.48962789138,21427.48962789138,21536.22702236472,1
5,21086.79647380111,21086.79647380111,21956.899298273573,2
5,21941.273282929633,21941.273282929633,21967.80131820429,1
5,22730.334806918283,22730.334806918283,22769.12767061333,1
5,23306.13654401054,23306.13654401054,23335.636610098514,1
5,23366.87780976383,23366.87780976383,23438.00997208969,1
5,24196.638874221007,24196.638874221007,24288.117416848032,1
5,24306.567676212973,24306.567676212973,24549.17468315877,0
5,24563.270283353853,24563.270283353853,24572.193144041823,2
5,24235.861779153067,24235.861779153067,24677.24107580426,1
5,25257.73847732248,25257.73847732248,25297.70029129059,2
5,25232.65885366425,25232.65885366425,25315.976638219538,1
5,25549.327258723082,25549.327258723082,26029.550005057747,0
5,25993.294549490012,25993.294549490012,26219.739800277905,0
5,25851.42273620192,25851.42273620192,26224.886634871233,0
5,26202.326475219892,26202.326475219892,26263.643578910483,1
5,26566.662630906503,26566.662630906503,26783.920520586435,1
5,26582.38360238727,26582.38360238727,26924.12915900937,1
5,27214.758398007118,27214.758398007118,27490.89824942995,2
5,27706.16136648759,27706.16136648759,28209.221460298817,0
5,27904.718848453424,27904.718848453424,28301.719885034825,0
5,28457.25934372114,28457.25934372114,28465.190395227975,0
5,28780.008111126917,28780.008111126917,28882.167153511928,1
5,28906.414507590052,28906.414507590052,28919.54924643584,1
5,28664.520282629695,28664.520282629695,29260.91264042326,1
5,29691.354418085375,29691.354418085375,29694.899953489923,0
5,30201.54693712337,30201.54693712337,30239.184339264833,0
5,30197.874548084455,30197.874548084455,30284.95558152443,0
5,30257.85725367301,30257.85725367301,30429.461109806725,0
5,30059.03157981718,30059.03157981718,30688.43767255957,1
5,29631.58748603138,29631.58748603138,30776.598305904063,1
5,30491.61229713001,30491.61229713001,31066.425508235483,0
5,30778.986146125488,30778.986146125488,31186.96233321355,1
5,31660.651922785695,31660.651922785695,31711.76681685634,0
5,31403.814523891102,31403.814523891102,31756.087345408097,1
5,31873.81619263616,31873.81619263616,32140.038918051654,1
5,31996.522070466108,31996.522070466108,32261.900646911567,1
5,32223.484159786352,32223.484159786352,32294.41942512478,1
5,32453.74718066313,32453.74718066313,32546.32463808375,1
5,32582.734105268853,32582.734105268853,32705.55456115126,1
5,32644.722790902506,32644.722790902506,33024.21405393594,2
5,33048.780146266814,33048.780146266814,33057.25935212879,2
5,33161.22405308658,33161.22405308658,33207.902393611905,0
5,33943.901262323714,33943.901262323714,33984.677402781366,1
5,34007.32486777118,34007.32486777118,34249.22994364709,0
5,33797.06177324493,33797.06177324493,34498.602589451875,1
5,34507.6447133407,34507.6447133407,34534.66525335603,0
5,34366.32163403745,34366.32163403745,34757.00219933403,0
5,34919.278015093776,34919.278015093776,34947.190502172394,2
5,34514.23927978392,34514.23927978392,35025.555899391285,2
5,35391.03532091842,35391.03532091842,35640.675537264004,1
5,35734.15564364144,35734.15564364144,35737.17759232723,1
5,35379.30291336814,35379.30291336814,35863.70540965232,0
6,0,0,137.0867073146923,0
6,427.13142117347945,427.13142117347945,541.2817220895425,1
6,413.49592578021657,413.49592578021657,1246.4753314157515,2
6,793.495729536184,793.495729536184,1393.4667191045432,0
6,2477.372724871404,2477.372724871404,2487.2632619598107,2
6,1488.9871934502962,1488.9871934502962,2722.319859161275,0
6,2681.2262659729745,2681.2262659729745,3263.0422262804473,1
6,3125.6809965891857,3125.6809965891857,3356.708761995022,2
6,3482.131530642991,3482.131530642991,3609.563213455391,2
6,3751.7120804047117,3751.7120804047117,4230.967561593183,1
6,3645.1820511076317,3645.1820511076317,4246.273524471918,0
6,3470.265794617871,3470.265794617871,4329.555575856751,2
6,4739.6196188646345,4739.6196188646345,4786.370417240268,1
6,4692.899780626067,4692.899780626067,5096.712256096634,1
6,4523.426634536037,4523.426634536037,5204.648496780484,1
6,5162.663632599611,5162.663632599611,5338.958155985431,0
6,5263.219039121752,5263.219039121752,5429.160923056472,1
6,5461.817761594416,5461.817761594416,5508.194587385126,0
6,5435.390650746136,5435.390650746136,5606.236262958636,0
6,5759.338772213634,5759.338772213634,5889.539005486904,1
6,5768.307227309984,5768.307227309984,5991.9364209521,2
6,6291.868747747094,6291.868747747094,6410.77798013991,2
6,6103.379164650534,6103.379164650534,6419.433748551394,1
6,5648.739618241705,5648.739618241705,6504.594570619055,1
6,6317.631390724525,6317.631390724525,6740.0731273051615,1
6,6793.0933193970295,6793.0933193970295,7170.242731240622,2
6,6997.681199992195,6997.681199992195,7309.45608885848,2
6,6765.9357844483775,6765.9357844483775,7342.81922542861,1
6,7435.032659948067,7435.032659948067,7689.968343178343,1
6,7175.298362860682,7175.298362860682,7721.5663100782485,1
6,7819.219998639343,7819.219998639343,7882.363754389024,0
6,7379.90512685343,7379.90512685343,7902.681267161012,2
6,7706.052065236123,7706.052065236123,7916.751758614596,2
6,7980.445530602608,7980.445530602608,8008.575483701828,1
6,6853.985804997739,6853.985804997739,8075.204896238179,1
6,8147.349420426399,8147.349420426399,8362.692490718919,0
6,8387.969224857396,8387.969224857396,8607.831568646072,1
6,8406.812583627652,8406.812583627652,9129.840149967556,2
6,8885.58268017543,8885.58268017543,9165.777919857688,0
6,9041.039873546099,9041.039873546099,9219.090781803494,1
6,8602.576835284286,8602.576835284286,9328.79918288253,1
6,9379.985402850743,9379.985402850743,9441.161890209589,2
6,9420.68156676211,9420.68156676211,9523.648822923138,0
6,9364.4073097417,9364.4073097417,9773.164090386217,0
6,10005.884309481824,10005.884309481824,10150.30635446981,0
6,10252.313983962516,10252.313983962516,10543.759692319509,0
6,10343.038243561667,10343.038243561667,10635.948213509264,2
6,10336.781935297082,10336.781935297082,10778.916027380772,2
6,10497.257040637705,10497.257040637705,10862.129024182077,1
6,10682.170062186104,10682.170062186104,11140.46810717509,0
6,10899.413381739692,10899.413381739692,11199.12711718809,1
6,11287.211850775853,11287.211850775853,11325.260209325088,2
6,11747.546869585482,11747.546869585482,12000.856247069754,2
6,11488.592165088456,11488.592165088456,12358.890246594785,1
6,12364.02047392777,12364.02047392777,12413.052600322353,1
6,11871.457066985495,11871.457066985495,12436.39800026436,1
6,12680.505623664621,12680.505623664621,12739.813632943302,1
6,12828.849786185918,12828.849786185918,13066.512729590711,1
6,12908.568721885067,12908.568721885067,13099.63076824738,1
6,12805.852139116216,12805.852139116216,13185.191403228093,1
6,13531.013365066523,13531.013365066523,13672.949223951151,2
6,13944.6284280284,13944.6284280284,13995.89196027683,0
6,14259.541723237597,14259.541723237597,14315.31048483072,2
